date,tid,price,type,amount
1528731980.0,68189438.0,6706.99,0.0,0.0014161
1528731980.0,68189439.0,6706.99,0.0,0.0009689
1528731980.0,68189440.0,6706.99,0.0,0.00246001
1528731980.0,68189441.0,6706.99,0.0,0.00111803
1528731981.0,68189443.0,6708.66,0.0,0.07982568
1528731981.0,68189444.0,6712.8,1.0,0.00171391
1528731988.0,68189449.0,6712.99,0.0,0.00096804
1528731989.0,68189450.0,6716.99,0.0,0.00364705
1528731989.0,68189451.0,6716.99,0.0,0.00111649
1528731989.0,68189452.0,6716.99,0.0,0.00379606
1528731989.0,68189453.0,6719.13,0.0,0.01
1528731989.0,68189454.0,6719.99,0.0,0.0029016
1528731989.0,68189455.0,6724.78,0.0,0.01653637
1528731993.0,68189460.0,6712.41,1.0,0.01
1528731993.0,68189461.0,6712.09,1.0,0.07600502
1528731993.0,68189462.0,6711.53,1.0,0.48352103
1528732004.0,68189478.0,6714.48,0.0,0.01091078
1528732004.0,68189479.0,6714.99,0.0,0.00260589
1528732004.0,68189480.0,6714.99,0.0,0.00245718
1528732004.0,68189481.0,6714.99,0.0,0.00096778
1528732004.0,68189482.0,6714.99,0.0,0.00156356
1528732004.0,68189483.0,6714.99,0.0,0.00201017
1528732004.0,68189484.0,6719.13,0.0,0.01
1528732004.0,68189485.0,6721.82,0.0,0.04911612
1528732021.0,68189494.0,6719.99,0.0,0.00245516
1528732022.0,68189495.0,6719.99,0.0,0.00156219
1528732022.0,68189496.0,6719.99,0.0,0.0024553
1528732022.0,68189497.0,6719.99,0.0,0.00171113
1528732022.0,68189498.0,6721.82,0.0,0.08182308
1528732022.0,68189499.0,6721.83,0.0,0.06535014
1528732023.0,68189501.0,6721.06,0.0,0.04338
1528732033.0,68189508.0,6721.83,0.0,0.13071361
1528732044.0,68189522.0,6719.92,0.0,0.00563209
1528732048.0,68189524.0,6714.95,1.0,0.02154495
1528732048.0,68189526.0,6714.95,1.0,0.08278813
1528732053.0,68189537.0,6719.92,1.0,0.1075
1528732079.0,68189555.0,6721.61,0.0,0.11090795
1528732088.0,68189559.0,6717.17,1.0,1.0
1528732099.0,68189573.0,6718.94,0.0,0.21202717
1528732108.0,68189587.0,6712.41,1.0,0.01
1528732123.0,68189604.0,6709.99,0.0,0.001
1528732141.0,68189617.0,6709.99,0.0,0.00190572
1528732142.0,68189618.0,6712.41,0.0,0.00579933
1528732142.0,68189619.0,6712.99,0.0,0.00126594
1528732142.0,68189621.0,6712.99,0.0,0.00201085
1528732142.0,68189623.0,6712.99,0.0,0.00186173
1528732142.0,68189624.0,6719.13,0.0,0.01
1528732142.0,68189625.0,6719.99,0.0,0.00096696
1528732142.0,68189626.0,6720.4,0.0,0.02023136
1528732143.0,68189627.0,6715.5,0.0,0.004328
1528732148.0,68189632.0,6712.41,1.0,0.01
1528732149.0,68189633.0,6712.41,0.0,0.00332946
1528732150.0,68189636.0,6712.41,0.0,0.20813098
1528732150.0,68189637.0,6708.19,1.0,0.02694112
1528732150.0,68189638.0,6705.68,0.0,0.25159844
1528732159.0,68189662.0,6712.99,0.0,0.00171287
1528732159.0,68189663.0,6715.23,0.0,0.00339231
1528732174.0,68189675.0,6709.8,0.0,0.01781063
1528732176.0,68189680.0,6705.68,1.0,0.01
1528732177.0,68189681.0,6705.68,1.0,0.01
1528732179.0,68189682.0,6702.17,1.0,0.222241
1528732179.0,68189684.0,6700.58,0.0,0.050859
1528732188.0,68189714.0,6705.46,0.0,0.0224
1528732196.0,68189725.0,6700.0,1.0,0.45
1528732198.0,68189726.0,6698.96,1.0,0.00266284
1528732204.0,68189732.0,6702.28,0.0,0.05950313
1528732204.0,68189733.0,6705.04,0.0,0.11054199
1528732213.0,68189740.0,6701.04,1.0,0.192
1528732214.0,68189742.0,6703.4,0.0,0.00110723
1528732223.0,68189752.0,6692.24,1.0,0.01
1528732225.0,68189753.0,6687.09,1.0,0.08677
1528732225.0,68189755.0,6686.07,0.0,0.90323
1528732233.0,68189765.0,6697.4,0.0,0.9305
1528732233.0,68189766.0,6698.66,0.0,0.222241
1528732233.0,68189767.0,6698.94,0.0,0.01
1528732233.0,68189768.0,6700.54,0.0,0.837259
1528732234.0,68189770.0,6700.52,0.0,0.01414218
1528732240.0,68189772.0,6703.39,0.0,0.00166465
1528732242.0,68189773.0,6703.39,0.0,0.001
1528732250.0,68189808.0,6703.99,0.0,0.00186448
1528732250.0,68189810.0,6703.99,0.0,0.00260994
1528732250.0,68189812.0,6705.99,0.0,0.01615385
1528732261.0,68189827.0,6705.67,0.0,0.01
1528732261.0,68189828.0,6705.99,0.0,0.02686683
1528732263.0,68189829.0,6705.99,0.0,0.00548932
1528732263.0,68189830.0,6705.99,0.0,0.00126708
1528732263.0,68189831.0,6705.99,0.0,0.002162
1528732263.0,68189832.0,6705.99,0.0,0.00216213
1528732263.0,68189833.0,6705.99,0.0,0.00275863
1528732263.0,68189834.0,6705.99,0.0,0.00096888
1528732263.0,68189835.0,6709.99,0.0,0.00260798
1528732263.0,68189836.0,6709.99,0.0,0.00096827
1528732263.0,68189837.0,6709.99,0.0,0.00171356
1528732263.0,68189838.0,6709.99,0.0,0.0024588
1528732264.0,68189839.0,6709.99,0.0,0.00156482
1528732264.0,68189840.0,6710.0,0.0,0.06244153
1528732270.0,68189843.0,6709.09,0.0,1.0
1528732270.0,68189844.0,6705.99,1.0,0.01613511
1528732270.0,68189845.0,6701.82,1.0,0.04387239
1528732273.0,68189848.0,6709.09,0.0,0.01610417
1528732273.0,68189849.0,6709.09,0.0,0.01236242
1528732280.0,68189853.0,6709.99,0.0,0.00245886
1528732280.0,68189854.0,6709.99,0.0,0.00087293
1528732300.0,68189877.0,6709.99,0.0,9.572e-05
1528732300.0,68189878.0,6709.99,0.0,0.002459
1528732300.0,68189879.0,6709.99,0.0,0.00077595
1528732301.0,68189880.0,6709.99,0.0,0.00019254
1528732301.0,68189881.0,6709.99,0.0,0.00245869
1528732301.0,68189882.0,6709.99,0.0,0.0018626
1528732301.0,68189883.0,6709.99,0.0,0.00275703
1528732301.0,68189884.0,6709.99,0.0,0.00201176
1528732301.0,68189885.0,6709.99,0.0,0.0015645
1528732303.0,68189886.0,6710.99,0.0,0.00096837
1528732303.0,68189887.0,6712.39,0.0,0.01
1528732303.0,68189888.0,6712.99,0.0,0.00245784
1528732303.0,68189889.0,6712.99,0.0,0.00230865
1528732303.0,68189890.0,6712.99,0.0,0.00111691
1528732303.0,68189891.0,6712.99,0.0,0.00096816
1528732303.0,68189892.0,6712.99,0.0,0.00439403
1528732303.0,68189893.0,6712.99,0.0,0.00171309
1528732303.0,68189894.0,6712.99,0.0,0.00096795
1528732303.0,68189895.0,6712.99,1.0,0.00290458
1528732303.0,68189896.0,6714.63,0.0,0.0693533
1528732305.0,68189897.0,6714.59,0.0,0.05500421
1528732321.0,68189904.0,6714.59,0.0,0.0044316
1528732321.0,68189905.0,6714.45,0.0,0.0467557
1528732322.0,68189906.0,6714.45,0.0,0.44568207
1528732323.0,68189907.0,6714.45,0.0,0.046
1528732345.0,68189912.0,6707.75,0.0,0.00221812
1528732345.0,68189913.0,6706.64,1.0,0.08166663
1528732351.0,68189919.0,6705.43,0.0,0.0055001
1528732355.0,68189925.0,6707.74,0.0,0.04201832
1528732361.0,68189928.0,6707.07,0.0,0.03147647
1528732371.0,68189931.0,6700.84,1.0,0.17983889
1528732373.0,68189937.0,6706.78,0.0,0.4558
1528732375.0,68189944.0,6706.73,0.0,0.00444118
1528732383.0,68189950.0,6706.7,0.0,0.060545
1528732384.0,68189951.0,6706.7,0.0,0.034694
1528732386.0,68189952.0,6706.69,0.0,0.00554955
1528732387.0,68189955.0,6700.84,1.0,0.04305009
1528732398.0,68189966.0,6699.99,0.0,0.0021638
1528732398.0,68189967.0,6699.99,0.0,0.0021638
1528732398.0,68189968.0,6699.99,0.0,0.00126849
1528732398.0,68189970.0,6699.99,0.0,0.00111908
1528732398.0,68189972.0,6699.99,0.0,0.00186558
1528732399.0,68189974.0,6699.99,0.0,0.03450466
1528732410.0,68189983.0,6699.99,1.0,0.0022
1528732411.0,68189984.0,6700.0,0.0,0.19525627
1528732412.0,68189986.0,6700.0,0.0,0.00334197
1528732414.0,68189987.0,6699.99,1.0,0.95471459
1528732417.0,68189989.0,6698.96,1.0,0.01
1528732418.0,68189991.0,6700.0,0.0,0.41611646
1528732420.0,68189993.0,6700.8,0.0,0.03148354
1528732421.0,68189995.0,6700.99,0.0,0.00395434
1528732421.0,68189996.0,6700.99,0.0,0.00186512
1528732421.0,68189997.0,6700.99,0.0,0.001865
1528732421.0,68189998.0,6700.99,0.0,0.00126819
1528732421.0,68189999.0,6700.99,0.0,0.00201437
1528732421.0,68190000.0,6705.67,0.0,0.00018336
1528732426.0,68190001.0,6698.96,1.0,0.00018336
1528732431.0,68190004.0,6695.95,1.0,0.0821244
1528732431.0,68190005.0,6695.94,1.0,0.222107
1528732431.0,68190006.0,6693.16,1.0,0.0775
1528732431.0,68190007.0,6693.14,1.0,0.2389686
1528732442.0,68190019.0,6698.52,0.0,0.05
1528732443.0,68190026.0,6698.52,0.0,0.08
1528732455.0,68190031.0,6692.27,1.0,0.09768
1528732461.0,68190033.0,6698.99,0.0,0.00171649
1528732461.0,68190034.0,6698.99,0.0,0.00141782
1528732461.0,68190035.0,6698.99,0.0,0.00097018
1528732461.0,68190036.0,6700.79,0.0,0.00212547
1528732466.0,68190037.0,6692.51,1.0,0.8066965
1528732470.0,68190039.0,6700.38,0.0,0.49155323
1528732470.0,68190040.0,6700.38,1.0,0.9596
1528732472.0,68190041.0,6700.38,1.0,0.0799544
1528732472.0,68190042.0,6700.59,0.0,1.5
1528732472.0,68190043.0,6700.99,0.0,0.00246208
1528732472.0,68190044.0,6700.99,0.0,0.00231286
1528732472.0,68190045.0,6700.99,0.0,0.00111881
1528732472.0,68190046.0,6700.99,0.0,0.00231299
1528732472.0,68190047.0,6702.96,0.0,0.222108
1528732472.0,68190048.0,6705.67,1.0,2.20394378
1528732473.0,68190049.0,6696.27,0.0,1.0
1528732477.0,68190050.0,6692.24,1.0,0.01
1528732478.0,68190052.0,6690.22,0.0,0.3
1528732479.0,68190053.0,6692.27,0.0,0.0182
1528732482.0,68190056.0,6692.27,0.0,4.185e-05
1528732491.0,68190062.0,6692.99,0.0,0.00141913
1528732491.0,68190063.0,6692.99,0.0,0.00097079
1528732492.0,68190064.0,6696.99,0.0,0.00141815
1528732492.0,68190065.0,6696.99,0.0,0.00156759
1528732492.0,68190066.0,6698.94,0.0,0.00057844
1528732494.0,68190067.0,6698.94,0.0,0.00238992
1528732497.0,68190069.0,6698.94,0.0,0.00333632
1528732497.0,68190070.0,6698.94,0.0,0.00369532
1528732497.0,68190071.0,6698.99,0.0,0.00246304
1528732497.0,68190072.0,6698.99,0.0,0.00156715
1528732497.0,68190073.0,6698.99,0.0,0.00231361
1528732497.0,68190074.0,6698.99,0.0,0.00156711
1528732498.0,68190075.0,6698.99,0.0,0.00171656
1528732498.0,68190076.0,6698.99,0.0,0.00097006
1528732498.0,68190077.0,6698.99,0.0,0.00246271
1528732505.0,68190084.0,6700.99,0.0,0.00156692
1528732505.0,68190085.0,6700.99,0.0,0.00186522
1528732507.0,68190086.0,6701.9,1.0,0.04181948
1528732522.0,68190103.0,6701.99,0.0,0.00261076
1528732522.0,68190104.0,6701.99,0.0,0.00246157
1528732522.0,68190105.0,6701.99,0.0,0.00171585
1528732522.0,68190106.0,6701.99,0.0,0.00096969
1528732522.0,68190107.0,6701.99,0.0,4.437e-05
1528732527.0,68190108.0,6701.99,0.0,0.00212477
1528732527.0,68190109.0,6701.99,0.0,0.00267988
1528732527.0,68190110.0,6701.99,0.0,0.00261081
1528732527.0,68190111.0,6703.99,0.0,0.00096914
1528732527.0,68190112.0,6705.67,0.0,0.01
1528732528.0,68190113.0,6705.99,0.0,0.00156572
1528732528.0,68190114.0,6705.99,0.0,0.00096884
1528732528.0,68190115.0,6705.99,0.0,0.00111811
1528732528.0,68190116.0,6705.99,0.0,0.00096927
1528732528.0,68190117.0,6705.99,0.0,0.00231124
1528732528.0,68190118.0,6705.99,0.0,0.0014164
1528732528.0,68190120.0,6706.99,0.0,0.00231059
1528732528.0,68190121.0,6708.08,0.0,0.00086281
1528732537.0,68190142.0,6706.99,0.0,0.00231069
1528732538.0,68190143.0,6707.9,0.0,0.00991325
1528732540.0,68190161.0,6707.9,0.0,1.4821
1528732541.0,68190162.0,6707.9,0.0,8.675e-05
1528732541.0,68190163.0,6707.99,0.0,0.00231038
1528732541.0,68190164.0,6707.99,0.0,0.00439754
1528732541.0,68190165.0,6707.99,0.0,0.0029068
1528732541.0,68190166.0,6707.99,0.0,0.00290671
1528732541.0,68190167.0,6708.99,0.0,0.00141591
1528732541.0,68190168.0,6708.99,0.0,0.00096877
1528732541.0,68190169.0,6711.63,0.0,0.02842855
1528732542.0,68190170.0,6709.99,0.0,0.00171352
1528732542.0,68190171.0,6711.63,0.0,0.00271845
1528732546.0,68190176.0,6709.99,0.0,0.00141547
1528732546.0,68190177.0,6709.99,0.0,0.00111762
1528732557.0,68190183.0,6711.63,0.0,0.011114
1528732560.0,68190186.0,6711.63,0.0,0.002409
1528732560.0,68190187.0,6711.99,0.0,0.00215998
1528732560.0,68190188.0,6711.99,0.0,0.00171303
1528732560.0,68190190.0,6711.99,0.0,0.00201101
1528732560.0,68190191.0,6711.99,0.0,0.00111722
1528732560.0,68190192.0,6711.99,0.0,0.00058976
1528732561.0,68190193.0,6711.99,0.0,0.00171925
1528732561.0,68190194.0,6711.99,0.0,0.00275587
1528732561.0,68190195.0,6711.99,0.0,0.00201122
1528732561.0,68190196.0,6711.99,0.0,0.00201113
1528732562.0,68190198.0,6712.39,0.0,0.01
1528732593.0,68190231.0,6715.69,0.0,0.006477
1528732598.0,68190238.0,6714.76,0.0,0.001165
1528732600.0,68190240.0,6714.76,0.0,0.09382
1528732605.0,68190242.0,6714.74,1.0,0.03317862
1528732605.0,68190243.0,6707.93,1.0,0.04881145
1528732622.0,68190256.0,6715.1,0.0,0.0775
1528732622.0,68190257.0,6715.12,0.0,0.269799
1528732624.0,68190259.0,6715.99,0.0,0.00200976
1528732624.0,68190260.0,6715.99,0.0,0.0014142
1528732625.0,68190261.0,6715.99,0.0,0.00171213
1528732625.0,68190262.0,6716.99,0.0,0.00258791
1528732628.0,68190265.0,6715.58,0.0,0.02222205
1528732632.0,68190271.0,6710.4,1.0,1.0
1528732633.0,68190272.0,6710.23,0.0,0.08195635
1528732646.0,68190277.0,6714.66,0.0,0.01607317
1528732658.0,68190282.0,6714.65,0.0,0.00166337
1528732661.0,68190284.0,6708.0,1.0,0.11850993
1528732673.0,68190291.0,6714.99,0.0,0.00155602
1528732689.0,68190297.0,6714.97,0.0,0.051508
1528732693.0,68190299.0,6714.99,0.0,7.55e-06
1528732693.0,68190300.0,6714.99,0.0,0.00230825
1528732693.0,68190301.0,6714.99,0.0,0.00156357
1528732693.0,68190302.0,6714.99,0.0,0.00201017
1528732693.0,68190303.0,6714.99,0.0,0.00156325
1528732693.0,68190304.0,6714.99,0.0,0.00245686
1528732694.0,68190305.0,6714.99,0.0,0.00141454
1528732694.0,68190306.0,6715.99,0.0,0.00096782
1528732694.0,68190307.0,6715.99,0.0,0.00230779
1528732694.0,68190308.0,6715.99,0.0,0.00215891
1528732694.0,68190309.0,6719.13,0.0,0.01
1528732694.0,68190310.0,6720.99,0.0,0.03039647
1528732694.0,68190311.0,6721.0,0.0,0.02146142
1528732694.0,68190312.0,6721.0,0.0,0.03327915
1528732696.0,68190313.0,6712.41,1.0,0.01
1528732704.0,68190317.0,6721.0,0.0,0.0166391
1528732707.0,68190329.0,6710.59,1.0,0.0527
1528732707.0,68190331.0,6708.0,1.0,0.10778107
1528732707.0,68190333.0,6705.68,1.0,0.01
1528732707.0,68190335.0,6704.5,1.0,0.0483
1528732707.0,68190337.0,6703.85,1.0,0.09262633
1528732708.0,68190339.0,6718.11,0.0,0.03327098
1528732742.0,68190354.0,6707.89,1.0,0.00792744
1528732745.0,68190356.0,6716.57,0.0,0.0982
1528732752.0,68190361.0,6707.89,1.0,0.07575315
1528732752.0,68190362.0,6707.88,1.0,0.129152
1528732752.0,68190363.0,6707.48,1.0,0.0982
1528732752.0,68190364.0,6702.48,1.0,0.0775
1528732752.0,68190365.0,6702.4,1.0,0.15185485
1528732760.0,68190367.0,6713.31,0.0,0.00174876
1528732769.0,68190370.0,6711.38,0.0,0.01108926
1528732769.0,68190371.0,6711.38,0.0,0.18387511
1528732770.0,68190373.0,6711.37,0.0,0.00102
1528732771.0,68190375.0,6702.42,1.0,0.00174876
1528732779.0,68190376.0,6711.36,0.0,0.01109069
1528732784.0,68190378.0,6716.83,0.0,0.00222414
1528732789.0,68190380.0,6713.95,0.0,0.03105896
1528732802.0,68190389.0,6704.91,1.0,0.2243
1528732804.0,68190391.0,6704.91,0.0,0.1
1528732804.0,68190392.0,6704.91,0.0,0.09035189
1528732808.0,68190398.0,6704.9,0.0,0.01
1528732825.0,68190426.0,6704.9,0.0,0.06083611
1528732825.0,68190427.0,6704.91,0.0,1.20350823
1528732827.0,68190429.0,6704.91,0.0,0.01120711
1528732828.0,68190430.0,6701.13,0.0,0.91075184
1528732832.0,68190435.0,6704.91,0.0,14.225
1528732832.0,68190436.0,6704.91,0.0,4.838
1528732832.0,68190437.0,6704.91,0.0,4.19448434
1528732832.0,68190438.0,6704.91,0.0,0.23143944
1528732834.0,68190439.0,6713.99,0.0,0.00096782
1528732834.0,68190440.0,6713.99,0.0,0.00230858
1528732834.0,68190441.0,6713.99,0.0,0.00171267
1528732834.0,68190442.0,6713.99,0.0,0.00096773
1528732834.0,68190443.0,6713.99,0.0,0.00126591
1528732834.0,68190444.0,6714.99,0.0,0.00215893
1528732834.0,68190445.0,6715.02,0.0,0.03436063
1528732835.0,68190446.0,6712.64,1.0,0.06279572
1528732849.0,68190468.0,6715.28,1.0,0.01424605
1528732855.0,68190480.0,6715.99,0.0,0.00156324
1528732855.0,68190481.0,6715.99,0.0,0.00156321
1528732855.0,68190482.0,6715.99,0.0,0.0024564
1528732855.0,68190484.0,6715.99,0.0,0.00096752
1528732856.0,68190486.0,6715.99,0.0,0.00215859
1528732856.0,68190487.0,6715.99,0.0,0.002159
1528732856.0,68190489.0,6716.99,0.0,0.00275387
1528732856.0,68190490.0,6716.99,0.0,0.00275387
1528732856.0,68190491.0,6716.99,0.0,0.00141392
1528732856.0,68190492.0,6716.99,0.0,0.00230739
1528732859.0,68190501.0,6717.1,0.0,0.12973
1528732860.0,68190503.0,6717.99,0.0,0.00245597
1528732860.0,68190504.0,6717.99,0.0,0.00088636
1528732860.0,68190505.0,6717.99,0.0,0.00127189
1528732860.0,68190506.0,6718.11,0.0,0.01
1528732861.0,68190512.0,6718.99,0.0,0.00096704
1528732862.0,68190520.0,6720.99,0.0,0.00260369
1528732862.0,68190521.0,6721.0,0.0,0.01165931
1528732864.0,68190526.0,6720.99,0.0,0.00096693
1528732864.0,68190527.0,6721.0,0.0,0.0012544
1528732865.0,68190530.0,6719.04,1.0,0.081771
1528732865.0,68190531.0,6719.03,1.0,0.180229
1528732865.0,68190532.0,6720.99,0.0,0.00290093
1528732865.0,68190533.0,6721.0,0.0,0.99709907
1528732866.0,68190536.0,6721.0,0.0,6.91860755
1528732868.0,68190547.0,6722.18,1.0,0.00260357
1528732869.0,68190551.0,6722.18,1.0,0.0009457
1528732871.0,68190558.0,6722.19,0.0,1.0
1528732873.0,68190561.0,6724.77,0.0,0.0376
1528732875.0,68190568.0,6724.78,0.0,0.11089582
1528732880.0,68190574.0,6724.77,1.0,0.5245688
1528732880.0,68190575.0,6724.77,1.0,0.05322555
1528732882.0,68190578.0,6724.78,0.0,0.01784444
1528732883.0,68190581.0,6724.78,0.0,0.1207444
1528732885.0,68190586.0,6724.78,0.0,0.03568889
1528732888.0,68190589.0,6724.78,0.0,12.19829008
1528732888.0,68190590.0,6724.99,0.0,0.00364297
1528732889.0,68190591.0,6724.99,0.0,0.00096623
1528732889.0,68190592.0,6724.99,0.0,0.00275087
1528732889.0,68190593.0,6724.99,0.0,0.0026019
1528732889.0,68190594.0,6724.99,0.0,0.0009661
1528732889.0,68190595.0,6724.99,0.0,0.00156114
1528732889.0,68190596.0,6724.99,0.0,0.00275071
1528732889.0,68190597.0,6724.99,0.0,0.00170995
1528732889.0,68190598.0,6726.99,0.0,0.0009661
1528732890.0,68190599.0,6733.01,0.0,0.01525419
1528732904.0,68190618.0,6725.44,1.0,0.00081495
1528732914.0,68190647.0,6725.44,1.0,0.20185398
1528732919.0,68190662.0,6725.44,1.0,0.01731709
1528732928.0,68190671.0,6726.23,1.0,1.0
1528732928.0,68190672.0,6725.44,1.0,1.28001398
1528732929.0,68190673.0,6725.44,0.0,0.3
1528732929.0,68190674.0,6725.44,0.0,0.35998602
1528732929.0,68190676.0,6732.99,0.0,0.0017078
1528732929.0,68190677.0,6732.99,0.0,0.00096507
1528732930.0,68190678.0,6732.99,0.0,0.0023019
1528732930.0,68190679.0,6732.99,0.0,0.0014109
1528732930.0,68190680.0,6732.99,0.0,0.00185631
1528732930.0,68190682.0,6732.99,0.0,0.00259897
1528732930.0,68190683.0,6732.99,0.0,0.0023017
1528732930.0,68190684.0,6732.99,0.0,0.00200486
1528732930.0,68190686.0,6733.0,0.0,0.08168721
1528732930.0,68190687.0,6733.01,0.0,0.00316528
1528732940.0,68190711.0,6732.4,1.0,0.01513257
1528732943.0,68190725.0,6733.99,0.0,0.00274692
1528732943.0,68190727.0,6733.99,0.0,0.00141072
1528732943.0,68190729.0,6733.99,0.0,0.0037866
1528732943.0,68190730.0,6734.33,0.0,0.08167108
1528732944.0,68190731.0,6734.34,0.0,0.45199308
1528732944.0,68190732.0,6734.34,0.0,0.08085549
1528732944.0,68190734.0,6734.34,0.0,0.00704582
1528732944.0,68190735.0,6734.34,0.0,0.43852493
1528732944.0,68190736.0,6734.99,0.0,0.00155889
1528732944.0,68190737.0,6734.99,0.0,0.00111338
1528732944.0,68190739.0,6736.99,0.0,0.00155841
1528732944.0,68190740.0,6736.99,0.0,0.00259723
1528732945.0,68190741.0,6737.99,0.0,0.01
1528732948.0,68190795.0,6738.57,0.0,0.203418
1528732948.0,68190799.0,6738.99,0.0,0.0017062
1528732948.0,68190805.0,6738.99,0.0,0.00289327
1528732948.0,68190810.0,6738.99,0.0,0.00096429
1528732951.0,68190890.0,6740.99,0.0,0.00155731
1528732951.0,68190893.0,6740.99,0.0,0.0021507
1528732951.0,68190894.0,6741.59,0.0,0.20255896
1528732952.0,68190897.0,6740.98,1.0,0.00306042
1528732953.0,68190905.0,6741.59,0.0,0.10383307
1528732953.0,68190908.0,6741.59,0.0,0.00234953
1528732953.0,68190910.0,6741.59,0.0,0.01303349
1528732955.0,68190918.0,6741.59,0.0,0.05339986
1528732957.0,68190927.0,6741.59,0.0,0.02407302
1528732962.0,68190944.0,6741.59,0.0,0.01267005
1528732970.0,68190952.0,6741.59,0.0,1.63499961
1528732970.0,68190953.0,6741.99,0.0,0.00140892
1528732970.0,68190954.0,6741.99,0.0,0.00170552
1528732970.0,68190955.0,6741.99,0.0,0.00096403
1528732970.0,68190956.0,6741.99,0.0,0.0018537
1528732971.0,68190957.0,6741.99,0.0,0.00096388
1528732971.0,68190958.0,6741.99,0.0,0.00304042
1528732971.0,68190959.0,6741.99,0.0,0.00111224
1528732971.0,68190960.0,6741.99,0.0,0.00096407
1528732975.0,68190977.0,6744.73,0.0,0.002
1528732975.0,68190979.0,6744.73,0.0,0.008
1528732975.0,68190980.0,6745.05,0.0,0.00105367
1528732982.0,68190994.0,6745.05,0.0,0.99894633
1528732982.0,68190995.0,6745.99,0.0,0.00125986
1528732982.0,68190996.0,6745.99,0.0,0.00259391
1528732982.0,68190997.0,6745.99,0.0,0.00244566
1528732982.0,68190998.0,6745.99,0.0,0.00140792
1528732988.0,68191023.0,6748.81,1.0,0.05
1528732988.0,68191025.0,6748.82,0.0,0.10653
1528732988.0,68191027.0,6748.99,0.0,0.00155555
1528732988.0,68191029.0,6749.99,0.0,0.00214801
1528732988.0,68191030.0,6749.99,0.0,0.0014071
1528732989.0,68191036.0,6752.99,0.0,0.00096249
1528732989.0,68191038.0,6752.99,0.0,0.00170269
1528732989.0,68191039.0,6752.99,0.0,0.00155476
1528732989.0,68191042.0,6756.98,0.0,0.07250237
1528732991.0,68191055.0,6756.99,0.0,0.00096195
1528732991.0,68191056.0,6757.0,0.0,1.99196814
1528732992.0,68191072.0,6757.0,0.0,0.0154407
1528732994.0,68191086.0,6756.99,0.0,0.00569749
1528732994.0,68191088.0,6758.2,0.0,0.02682195
1528732995.0,68191096.0,6753.11,1.0,0.0268493
1528733005.0,68191115.0,6748.82,1.0,0.16270223
1528733005.0,68191116.0,6748.82,1.0,0.00149215
1528733005.0,68191117.0,6748.41,1.0,6.0
1528733005.0,68191118.0,6747.94,1.0,8.4864
1528733006.0,68191119.0,6747.93,1.0,4.022
1528733006.0,68191120.0,6747.55,1.0,0.01
1528733006.0,68191122.0,6746.77,0.0,1.5
1528733006.0,68191123.0,6746.77,0.0,0.01846637
1528733008.0,68191125.0,6745.6,1.0,0.482
1528733008.0,68191127.0,6745.6,1.0,0.997
1528733010.0,68191138.0,6745.05,1.0,0.32209799
1528733010.0,68191140.0,6745.05,1.0,0.15991404
1528733010.0,68191142.0,6743.33,0.0,0.0098
1528733011.0,68191145.0,6741.59,1.0,0.1113
1528733011.0,68191146.0,6741.59,1.0,0.23769785
1528733012.0,68191156.0,6743.99,0.0,0.00185348
1528733012.0,68191157.0,6745.88,0.0,0.05139739
1528733021.0,68191206.0,6745.47,0.0,0.00443977
1528733021.0,68191209.0,6740.99,1.0,0.04223
1528733024.0,68191214.0,6740.99,1.0,0.06915087
1528733024.0,68191215.0,6740.99,1.0,1.0
1528733024.0,68191216.0,6740.81,1.0,0.01
1528733026.0,68191218.0,6739.76,0.0,0.00174042
1528733026.0,68191221.0,6741.38,0.0,0.9174
1528733031.0,68191232.0,6738.36,1.0,0.02165486
1528733032.0,68191236.0,6745.99,0.0,0.00259413
1528733032.0,68191237.0,6746.99,0.0,0.00259354
1528733032.0,68191238.0,6746.99,0.0,0.00096318
1528733032.0,68191240.0,6746.99,0.0,0.00214887
1528733032.0,68191242.0,6747.55,0.0,0.01
1528733032.0,68191243.0,6748.49,0.0,0.00109478
1528733038.0,68191245.0,6738.63,1.0,0.00166133
1528733039.0,68191247.0,6738.63,1.0,0.00174042
1528733051.0,68191259.0,6743.99,0.0,0.0098
1528733059.0,68191267.0,6743.99,0.0,0.07062474
1528733059.0,68191268.0,6744.0,0.0,9.0
1528733060.0,68191269.0,6747.99,0.0,0.00096295
1528733060.0,68191270.0,6748.99,0.0,0.00259271
1528733061.0,68191271.0,6748.99,0.0,0.00196985
1528733062.0,68191274.0,6743.99,1.0,0.00359114
1528733065.0,68191278.0,6748.99,0.0,0.00062303
1528733065.0,68191279.0,6748.99,0.0,0.00259259
1528733065.0,68191280.0,6751.1,0.0,0.49678438
1528733070.0,68191282.0,6743.99,1.0,0.0098734
1528733081.0,68191290.0,6749.31,0.0,0.01111058
1528733086.0,68191291.0,6749.15,0.0,0.03313438
1528733097.0,68191300.0,6744.0,1.0,0.08180819
1528733098.0,68191301.0,6743.99,1.0,0.00333746
1528733098.0,68191302.0,6743.99,1.0,0.34970625
1528733101.0,68191305.0,6742.62,0.0,0.0284494
1528733102.0,68191307.0,6742.62,0.0,0.025986
1528733103.0,68191311.0,6742.62,0.0,0.004318
1528733107.0,68191315.0,6746.39,0.0,0.02281727
1528733109.0,68191316.0,6746.4,1.0,1.0121
1528733109.0,68191317.0,6749.19,0.0,8.593e-05
