date,time,code,name,open,close,now,high,low,buy,sell,volume,amount,bid1,bid1_vol,bid2,bid2_vol,bid3,bid3_vol,bid4,bid4_vol,bid5,bid5_vol,ask1,ask1_vol,ask2,ask2_vol,ask3,ask3_vol,ask4,ask4_vol,ask5,ask5_vol
20180419,10:26:00,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.5,11.51,40435746,468020482.88,11.5,29503,11.49,107400,11.48,107900,11.47,165900,11.46,151500,11.51,185800,11.52,46800,11.53,287700,11.54,49900,11.55,59600
20180419,10:26:03,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.5,11.51,40437546,468041186.88,11.5,32803,11.49,108500,11.48,98500,11.47,165900,11.46,154000,11.51,185400,11.52,46800,11.53,287700,11.54,49900,11.55,59600
20180419,10:26:06,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.5,11.51,40443246,468106736.88,11.5,35603,11.49,109900,11.48,98900,11.47,165900,11.46,154000,11.51,185400,11.52,46800,11.53,287700,11.54,49900,11.55,59600
20180419,10:26:09,000001,平安银行,11.52,11.5,11.51,11.69,11.45,11.5,11.51,40479646,468525337.88,11.5,5603,11.49,114200,11.48,98900,11.47,165900,11.46,154000,11.51,185300,11.52,46800,11.53,287900,11.54,49900,11.55,59600
20180419,10:26:12,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.49,11.5,40488349,468625422.38,11.49,116300,11.48,128900,11.47,170200,11.46,154000,11.45,309200,11.5,597,11.51,185300,11.52,46800,11.53,287900,11.54,49900
20180419,10:26:15,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.49,11.5,40513849,468918882.41,11.49,116300,11.48,128900,11.47,170200,11.46,154000,11.45,309200,11.5,2000,11.51,164297,11.52,46700,11.53,287900,11.54,6900
20180419,10:26:18,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.5,11.51,40520649,468997059.41,11.5,2400,11.49,115300,11.48,130400,11.47,170200,11.46,154000,11.51,166097,11.52,46700,11.53,287900,11.54,6900,11.55,55900
20180419,10:26:21,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.5,11.51,40524049,469036159.41,11.5,15400,11.49,116800,11.48,131500,11.47,171200,11.46,154000,11.51,166597,11.52,46700,11.53,287900,11.54,6900,11.55,55900
20180419,10:26:24,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.5,11.51,40528149,469083309.41,11.5,21300,11.49,116300,11.48,129500,11.47,171200,11.46,154600,11.51,166597,11.52,46700,11.53,287900,11.54,6900,11.55,55900
20180419,10:26:27,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.49,11.5,40559949,469449007.41,11.49,121600,11.48,155300,11.47,171200,11.46,156600,11.45,309200,11.5,112400,11.51,167097,11.52,56700,11.53,288000,11.54,6900
20180419,10:26:30,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.49,11.5,40584349,469729607.41,11.49,121700,11.48,159300,11.47,171200,11.46,156600,11.45,309200,11.5,93200,11.51,167597,11.52,56700,11.53,288000,11.54,6900
20180419,10:26:33,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.49,11.5,40596749,469872207.41,11.49,122100,11.48,160100,11.47,171200,11.46,157900,11.45,309400,11.5,84200,11.51,17597,11.52,56700,11.53,288000,11.54,6900
20180419,10:26:36,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.49,11.5,40601349,469925106.41,11.49,122000,11.48,160100,11.47,202600,11.46,160200,11.45,310400,11.5,85500,11.51,18297,11.52,56700,11.53,288000,11.54,6900
20180419,10:26:39,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.49,11.5,40700749,471067221.41,11.49,27400,11.48,163100,11.47,202600,11.46,164100,11.45,310400,11.5,89600,11.51,19097,11.52,56700,11.53,288000,11.54,6900
20180419,10:26:42,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.48,11.49,40801349,472223799.41,11.48,163600,11.47,203100,11.46,164100,11.45,310400,11.44,114400,11.49,10800,11.5,21500,11.51,19097,11.52,56700,11.53,288000
20180419,10:26:45,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.48,11.49,40803049,472243332.41,11.48,163600,11.47,203100,11.46,164100,11.45,310900,11.44,114400,11.49,9400,11.5,22600,11.51,19097,11.52,55700,11.53,288000
20180419,10:26:48,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.49,11.5,40819049,472427106.41,11.49,38400,11.48,157000,11.47,203100,11.46,164100,11.45,311900,11.5,22600,11.51,19197,11.52,56700,11.53,288000,11.54,6900
20180419,10:26:51,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.49,11.5,40821349,472453553.41,11.49,79800,11.48,160300,11.47,203100,11.46,164100,11.45,311900,11.5,14100,11.51,18197,11.52,55300,11.53,286700,11.54,1900
20180419,10:26:54,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.49,11.5,40821649,472457003.41,11.49,92100,11.48,159500,11.47,203100,11.46,164100,11.45,311900,11.5,13800,11.51,18197,11.52,55300,11.53,286700,11.54,1900
20180419,10:26:57,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.49,11.5,40929349,473694476.41,11.49,7200,11.48,163600,11.47,204100,11.46,162000,11.45,317200,11.5,8100,11.51,15397,11.52,55300,11.53,286600,11.54,1900
20180419,10:27:00,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.5,11.51,40938649,473801414.41,11.5,3900,11.49,7900,11.48,165600,11.47,204100,11.46,162400,11.51,15497,11.52,55300,11.53,287100,11.54,1900,11.55,55100
20180419,10:27:03,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.5,11.51,40941949,473839364.41,11.5,1100,11.49,8800,11.48,175600,11.47,199800,11.46,162400,11.51,15497,11.52,55300,11.53,287100,11.54,1900,11.55,55100
20180419,10:27:06,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.49,11.5,40943149,473853164.41,11.49,24000,11.48,176800,11.47,199800,11.46,161500,11.45,319900,11.5,151000,11.51,9197,11.52,55300,11.53,287100,11.54,1900
20180419,10:27:09,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.49,11.5,40947749,473906057.41,11.49,30100,11.48,177700,11.47,199800,11.46,163600,11.45,319900,11.5,148700,11.51,109197,11.52,56200,11.53,287400,11.54,1900
20180419,10:27:12,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.49,11.5,40954149,473979601.41,11.49,34900,11.48,177700,11.47,202300,11.46,164200,11.45,321400,11.5,147900,11.51,109597,11.52,56300,11.53,287200,11.54,1900
20180419,10:27:15,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.49,11.5,40956249,474003751.41,11.49,41100,11.48,179300,11.47,201800,11.46,165000,11.45,321400,11.5,146100,11.51,109597,11.52,56300,11.53,287200,11.54,1900
20180419,10:27:18,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.49,11.5,40963949,474092236.41,11.49,50200,11.48,180800,11.47,201200,11.46,166000,11.45,322100,11.5,148400,11.51,109597,11.52,56300,11.53,287200,11.54,1900
20180419,10:27:21,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.49,11.5,40970849,474171567.41,11.49,51100,11.48,182300,11.47,206500,11.46,166000,11.45,322100,11.5,143400,11.51,109597,11.52,57200,11.53,287200,11.54,1900
20180419,10:27:24,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.49,11.5,41009449,474615081.41,11.49,52000,11.48,225100,11.47,206500,11.46,169400,11.45,325100,11.5,143400,11.51,109597,11.52,58200,11.53,287200,11.54,1900
20180419,10:27:27,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.48,11.49,41070549,475317156.41,11.48,230400,11.47,206400,11.46,171900,11.45,325100,11.44,116900,11.49,44200,11.5,141800,11.51,109597,11.52,58200,11.53,287200
20180419,10:27:30,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.48,11.49,41077649,475398735.41,11.48,230400,11.47,207200,11.46,171900,11.45,325100,11.44,116900,11.49,37200,11.5,147000,11.51,109597,11.52,58200,11.53,287200
20180419,10:27:33,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.48,11.49,41082249,475451589.41,11.48,230900,11.47,208200,11.46,171900,11.45,326800,11.44,116900,11.49,36600,11.5,147900,11.51,109597,11.52,58200,11.53,287200
20180419,10:27:36,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.48,11.49,41104549,475707801.41,11.48,233400,11.47,205800,11.46,171900,11.45,341400,11.44,116900,11.49,15800,11.5,148400,11.51,109597,11.52,58100,11.53,287200
20180419,10:27:39,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.49,11.5,41127049,475966260.41,11.49,10100,11.48,233000,11.47,205800,11.46,177400,11.45,341000,11.5,150700,11.51,109597,11.52,58100,11.53,287200,11.54,1900
20180419,10:27:42,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.48,11.49,41140749,476123673.41,11.48,233000,11.47,205800,11.46,177400,11.45,341000,11.44,120400,11.49,10300,11.5,150700,11.51,109597,11.52,58100,11.53,287200
20180419,10:27:45,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.49,11.5,41152749,476261553.41,11.49,6900,11.48,232500,11.47,208000,11.46,177400,11.45,342500,11.5,156800,11.51,109597,11.52,58100,11.53,287200,11.54,1900
20180419,10:27:48,000001,平安银行,11.52,11.5,11.48,11.69,11.45,11.48,11.5,41165149,476404017.41,11.48,230600,11.47,213000,11.46,187400,11.45,342800,11.44,120400,11.5,156300,11.51,109597,11.52,58100,11.53,287200,11.54,1900
20180419,10:27:51,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.49,11.5,41167449,476430463.41,11.49,9300,11.48,232000,11.47,218000,11.46,185400,11.45,342800,11.5,154400,11.51,109597,11.52,58100,11.53,287200,11.54,1900
20180419,10:27:54,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.49,11.5,41167449,476430463.41,11.49,13400,11.48,232700,11.47,218000,11.46,185400,11.45,340000,11.5,159400,11.51,109597,11.52,58100,11.53,287200,11.54,1900
20180419,10:27:57,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.48,11.49,41191849,476710819.41,11.48,233200,11.47,218000,11.46,190300,11.45,340200,11.44,117400,11.49,76600,11.5,159400,11.51,109597,11.52,58100,11.53,287200
20180419,10:28:00,000001,平安银行,11.52,11.5,11.48,11.69,11.45,11.48,11.49,41201749,476824564.41,11.48,234600,11.47,218000,11.46,193700,11.45,338900,11.44,117400,11.49,77300,11.5,160500,11.51,109597,11.52,58100,11.53,287200
20180419,10:28:03,000001,平安银行,11.52,11.5,11.48,11.69,11.45,11.48,11.49,41213049,476954373.41,11.48,260700,11.47,218000,11.46,193700,11.45,338900,11.44,116300,11.49,68800,11.5,179000,11.51,109697,11.52,58100,11.53,287200
20180419,10:28:06,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.48,11.49,41225849,477101445.41,11.48,265600,11.47,218000,11.46,193900,11.45,340900,11.44,116300,11.49,56000,11.5,179000,11.51,109697,11.52,58100,11.53,287200
20180419,10:28:09,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.48,11.49,41227649,477122126.41,11.48,272200,11.47,217000,11.46,193900,11.45,341900,11.44,116300,11.49,54800,11.5,182500,11.51,109697,11.52,58100,11.53,287200
20180419,10:28:12,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.48,11.49,41329549,478291957.41,11.48,177400,11.47,217100,11.46,193900,11.45,341900,11.44,116300,11.49,52900,11.5,182600,11.51,109697,11.52,58100,11.53,287200
20180419,10:28:15,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.49,11.5,41386549,478946853.41,11.49,60600,11.48,186600,11.47,217100,11.46,194900,11.45,341400,11.5,181600,11.51,109697,11.52,58100,11.53,287200,11.54,1900
20180419,10:28:18,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.49,11.5,41386549,478946853.41,11.49,79900,11.48,200700,11.47,217600,11.46,408000,11.45,341400,11.5,181400,11.51,109697,11.52,58100,11.53,287200,11.54,5000
20180419,10:28:21,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.49,11.5,41439749,479558121.41,11.49,31600,11.48,210700,11.47,217600,11.46,440000,11.45,341600,11.5,182900,11.51,109697,11.52,58100,11.53,287200,11.54,5000
20180419,10:28:24,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.49,11.5,41441049,479573058.41,11.49,30400,11.48,210900,11.47,217600,11.46,440700,11.45,341600,11.5,183400,11.51,109697,11.52,58100,11.53,287200,11.54,5000
20180419,10:28:27,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.48,11.49,41473749,479948784.41,11.48,210900,11.47,219600,11.46,440700,11.45,345200,11.44,116300,11.49,73100,11.5,183100,11.51,109697,11.52,58100,11.53,287200
20180419,10:28:30,000001,平安银行,11.52,11.5,11.48,11.69,11.45,11.48,11.49,41475249,479966013.41,11.48,211300,11.47,219600,11.46,440700,11.45,345200,11.44,116300,11.49,72200,11.5,183100,11.51,109697,11.52,58100,11.53,287200
20180419,10:28:33,000001,平安银行,11.52,11.5,11.48,11.69,11.45,11.48,11.49,41521549,480497585.41,11.48,170800,11.47,219600,11.46,441200,11.45,343700,11.44,116300,11.49,67500,11.5,183100,11.51,109697,11.52,58100,11.53,287200
20180419,10:28:36,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.48,11.49,41542849,480742292.41,11.48,170300,11.47,219500,11.46,441200,11.45,344000,11.44,116300,11.49,51300,11.5,181500,11.51,109697,11.52,68300,11.53,287200
20180419,10:28:39,000001,平安银行,11.52,11.5,11.48,11.69,11.45,11.48,11.49,41644949,481914430.41,11.48,70200,11.47,219500,11.46,441700,11.45,344700,11.44,86300,11.49,128700,11.5,182500,11.51,109697,11.52,68300,11.53,287200
20180419,10:28:42,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.48,11.49,41645949,481925920.41,11.48,70200,11.47,220700,11.46,442200,11.45,344700,11.44,86300,11.49,128500,11.5,182500,11.51,109197,11.52,68300,11.53,287200
20180419,10:28:45,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.48,11.49,41671049,482214190.41,11.48,59900,11.47,220800,11.46,442200,11.45,342100,11.44,86300,11.49,119180,11.5,177300,11.51,109197,11.52,68300,11.53,287200
20180419,10:28:48,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.48,11.49,41777549,483437350.41,11.48,11700,11.47,221600,11.46,442200,11.45,342100,11.44,86600,11.49,65980,11.5,177300,11.51,109197,11.52,73300,11.53,287200
20180419,10:28:51,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.48,11.49,41783449,483505141.41,11.48,17600,11.47,233100,11.46,442200,11.45,342300,11.44,86600,11.49,64680,11.5,176800,11.51,109197,11.52,73300,11.53,287200
20180419,10:28:54,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.48,11.49,41786149,483536147.41,11.48,19900,11.47,232900,11.46,442200,11.45,343300,11.44,86600,11.49,63680,11.5,176800,11.51,109197,11.52,73300,11.53,287700
20180419,10:28:57,000001,平安银行,11.52,11.5,11.48,11.69,11.45,11.48,11.49,41786849,483544183.41,11.48,19700,11.47,232900,11.46,442200,11.45,343300,11.44,87900,11.49,64880,11.5,176800,11.51,109197,11.52,73300,11.53,287700
20180419,10:29:00,000001,平安银行,11.52,11.5,11.48,11.69,11.45,11.47,11.48,41829449,484033231.41,11.47,235000,11.46,441200,11.45,343300,11.44,87900,11.43,85200,11.48,62600,11.49,144880,11.5,176800,11.51,109197,11.52,73300
20180419,10:29:03,000001,平安银行,11.52,11.5,11.48,11.69,11.45,11.48,11.49,41894249,484777135.41,11.48,49900,11.47,235100,11.46,451200,11.45,343300,11.44,87900,11.49,144880,11.5,176800,11.51,109197,11.52,73300,11.53,287700
20180419,10:29:06,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.48,11.49,41965149,485591773.41,11.48,70600,11.47,240200,11.46,451700,11.45,343300,11.44,88000,11.49,74280,11.5,176800,11.51,109197,11.52,73300,11.53,287700
20180419,10:29:09,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.48,11.49,41965149,485591773.41,11.48,30400,11.47,240500,11.46,450200,11.45,343400,11.44,88000,11.49,74280,11.5,176800,11.51,110497,11.52,73300,11.53,287700
20180419,10:29:12,000001,平安银行,11.52,11.5,11.48,11.69,11.45,11.47,11.48,42020849,486231211.41,11.47,241500,11.46,451700,11.45,343700,11.44,89000,11.43,85200,11.48,124500,11.49,78280,11.5,176800,11.51,110497,11.52,73300
20180419,10:29:15,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.48,11.49,42152049,487737403.41,11.48,131200,11.47,241700,11.46,452500,11.45,343700,11.44,90000,11.49,77280,11.5,176800,11.51,110497,11.52,73300,11.53,287700
20180419,10:29:18,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.48,11.49,42174149,487991332.41,11.48,159000,11.47,242100,11.46,453800,11.45,343700,11.44,90000,11.49,55180,11.5,176800,11.51,110497,11.52,73300,11.53,287700
20180419,10:29:21,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.49,11.5,42231529,488650616.61,11.49,42720,11.48,97100,11.47,243600,11.46,451100,11.45,343700,11.5,176800,11.51,110497,11.52,73300,11.53,287700,11.54,8300
20180419,10:29:24,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.48,11.49,42274649,489146065.41,11.48,100300,11.47,244300,11.46,451100,11.45,343700,11.44,90000,11.49,880,11.5,178400,11.51,110497,11.52,73300,11.53,287700
20180419,10:29:27,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.49,11.5,42276629,489168825.61,11.49,107520,11.48,105600,11.47,244800,11.46,241000,11.45,343700,11.5,177400,11.51,110497,11.52,73300,11.53,287700,11.54,8300
20180419,10:29:30,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.49,11.5,42386929,490436152.81,11.49,2800,11.48,104120,11.47,244500,11.46,245500,11.45,344700,11.5,177400,11.51,108800,11.52,73300,11.53,287700,11.54,8300
20180419,10:29:33,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.49,11.5,42388429,490453387.81,11.49,3400,11.48,123620,11.47,244700,11.46,245500,11.45,366600,11.5,177400,11.51,108800,11.52,73300,11.53,287700,11.54,8300
20180419,10:29:36,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.49,11.5,42393429,490510837.81,11.49,204900,11.48,77100,11.47,244700,11.46,245600,11.45,351400,11.5,176400,11.51,108800,11.52,73300,11.53,287700,11.54,8300
20180419,10:29:39,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.49,11.5,42394029,490517731.81,11.49,380500,11.48,81400,11.47,244700,11.46,246100,11.45,352200,11.5,176400,11.51,108800,11.52,73300,11.53,287700,11.54,8300
20180419,10:29:42,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.49,11.5,42405029,490644132.81,11.49,372500,11.48,81400,11.47,246800,11.46,246100,11.45,355100,11.5,175300,11.51,108800,11.52,73300,11.53,287700,11.54,8400
20180419,10:29:45,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.49,11.5,42412329,490728082.81,11.49,378300,11.48,87400,11.47,246800,11.46,246100,11.45,355100,11.5,168000,11.51,108800,11.52,74000,11.53,287700,11.54,8400
20180419,10:29:48,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.49,11.5,42417929,490792427.81,11.49,394700,11.48,95000,11.47,254300,11.46,246100,11.45,353600,11.5,167900,11.51,108800,11.52,75000,11.53,287700,11.54,8400
20180419,10:29:51,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.49,11.5,42672629,493719430.81,11.49,191000,11.48,98000,11.47,254300,11.46,246400,11.45,353600,11.5,116900,11.51,108800,11.52,75000,11.53,287700,11.54,8400
20180419,10:29:54,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.49,11.5,42741829,494515180.81,11.49,189100,11.48,100000,11.47,253800,11.46,246400,11.45,353600,11.5,52100,11.51,108800,11.52,75000,11.53,287700,11.54,8400
20180419,10:29:57,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.49,11.5,42751729,494629030.81,11.49,194000,11.48,83300,11.47,252400,11.46,243400,11.45,353600,11.5,42200,11.51,108800,11.52,75000,11.53,287700,11.54,8400
20180419,10:30:00,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.49,11.5,42848129,495736720.81,11.49,101500,11.48,83800,11.47,251700,11.46,242600,11.45,354100,11.5,47500,11.51,108800,11.52,75000,11.53,287700,11.54,8400
20180419,10:30:03,000001,平安银行,11.52,11.5,11.49,11.69,11.45,11.49,11.5,42851229,495772348.81,11.49,95200,11.48,139200,11.47,251700,11.46,242100,11.45,355600,11.5,46600,11.51,108800,11.52,75000,11.53,287700,11.54,8400
20180419,10:30:06,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.5,11.51,42897829,496308248.81,11.5,53600,11.49,98500,11.48,141200,11.47,253200,11.46,242100,11.51,105700,11.52,75000,11.53,287700,11.54,8700,11.55,60400
20180419,10:30:09,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.5,11.51,42904829,496388748.81,11.5,88100,11.49,116300,11.48,144300,11.47,253600,11.46,242100,11.51,105700,11.52,75000,11.53,287200,11.54,8700,11.55,60400
20180419,10:30:12,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.5,11.51,42908129,496426698.81,11.5,95700,11.49,118600,11.48,167000,11.47,253600,11.46,242100,11.51,105700,11.52,75000,11.53,287200,11.54,8700,11.55,60900
20180419,10:30:15,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.5,11.51,42909429,496441655.81,11.5,108900,11.49,118600,11.48,167000,11.47,253400,11.46,242100,11.51,105000,11.52,75000,11.53,287200,11.54,8700,11.55,60900
20180419,10:30:18,000001,平安银行,11.52,11.5,11.5,11.69,11.45,11.5,11.51,42917129,496530250.81,11.5,164800,11.49,121500,11.48,160100,11.47,254400,11.46,242100,11.51,100500,11.52,75000,11.53,287200,11.54,8700,11.55,60900
20180419,10:30:21,000001,平安银行,11.52,11.5,11.52,11.69,11.45,11.51,11.52,43020229,497716951.81,11.51,25400,11.5,172100,11.49,122000,11.48,170100,11.47,253400,11.52,72600,11.53,287200,11.54,8700,11.55,61400,11.56,84500
20180419,10:30:24,000001,平安银行,11.52,11.5,11.52,11.69,11.45,11.51,11.52,43020229,497716951.81,11.51,35700,11.5,177600,11.49,128900,11.48,176000,11.47,253400,11.52,77000,11.53,287200,11.54,8700,11.55,61400,11.56,84500
20180419,10:30:27,000001,平安银行,11.52,11.5,11.51,11.69,11.45,11.51,11.52,43074129,498337864.81,11.51,35700,11.5,183500,11.49,123900,11.48,176000,11.47,253400,11.52,24600,11.53,287200,11.54,8700,11.55,61400,11.56,84500
20180419,10:30:30,000001,平安银行,11.52,11.5,11.52,11.69,11.45,11.51,11.52,43075629,498355131.81,11.51,36300,11.5,177600,11.49,125900,11.48,174400,11.47,253400,11.52,24400,11.53,286700,11.54,8700,11.55,61400,11.56,84500
20180419,10:30:33,000001,平安银行,11.52,11.5,11.52,11.69,11.45,11.51,11.52,43076729,498367793.81,11.51,41200,11.5,176700,11.49,123700,11.48,174400,11.47,252400,11.52,24300,11.53,286700,11.54,8700,11.55,61400,11.56,84500
20180419,10:30:36,000001,平安银行,11.52,11.5,11.52,11.69,11.45,11.51,11.52,43101829,498656818.81,11.51,35600,11.5,179000,11.49,122400,11.48,176600,11.47,252400,11.52,11900,11.53,286700,11.54,8700,11.55,61400,11.56,84500
20180419,10:30:39,000001,平安银行,11.52,11.5,11.52,11.69,11.45,11.51,11.52,43102729,498667186.81,11.51,43900,11.5,163100,11.49,122400,11.48,181700,11.47,252400,11.52,11000,11.53,287100,11.54,8700,11.55,61400,11.56,84800
20180419,10:30:42,000001,平安银行,11.52,11.5,11.52,11.69,11.45,11.51,11.52,43123929,498911239.81,11.51,27100,11.5,162900,11.49,122400,11.48,182300,11.47,252500,11.52,14400,11.53,287100,11.54,8700,11.55,61400,11.56,84800
20180419,10:30:45,000001,平安银行,11.52,11.5,11.52,11.69,11.45,11.51,11.52,43198829,499773104.81,11.51,100,11.5,128200,11.49,118400,11.48,182300,11.47,254500,11.52,6200,11.53,287100,11.54,8700,11.55,61400,11.56,84800
20180419,10:30:48,000001,平安银行,11.52,11.5,11.52,11.69,11.45,11.52,11.53,43205629,499851440.81,11.52,2300,11.51,2300,11.5,137200,11.49,118400,11.48,179500,11.53,287900,11.54,8700,11.55,61400,11.56,84800,11.57,131900
20180419,10:30:51,000001,平安银行,11.52,11.5,11.54,11.69,11.45,11.53,11.54,43496229,503202039.81,11.53,12100,11.52,7500,11.51,35300,11.5,136200,11.49,119400,11.54,8300,11.55,63400,11.56,84800,11.57,129600,11.58,174600
20180419,10:30:54,000001,平安银行,11.52,11.5,11.53,11.69,11.45,11.53,11.54,43500229,503248159.81,11.53,8400,11.52,12900,11.51,42700,11.5,134600,11.49,119400,11.54,68300,11.55,63400,11.56,84800,11.57,129600,11.58,174600
20180419,10:30:57,000001,平安银行,11.52,11.5,11.53,11.69,11.45,11.53,11.54,43500229,503248159.81,11.53,9400,11.52,14100,11.51,55600,11.5,134900,11.49,119700,11.54,68300,11.55,24200,11.56,47200,11.57,129600,11.58,174600
20180419,10:31:00,000001,平安银行,11.52,11.5,11.54,11.69,11.45,11.53,11.54,43508529,503343940.81,11.53,9900,11.52,14100,11.51,55600,11.5,139900,11.49,119700,11.54,60100,11.55,24000,11.56,58800,11.57,129600,11.58,174600
20180419,10:31:03,000001,平安银行,11.52,11.5,11.54,11.69,11.45,11.53,11.54,43516329,503433938.81,11.53,8800,11.52,14100,11.51,55800,11.5,145700,11.49,119700,11.54,53700,11.55,19900,11.56,58800,11.57,129600,11.58,174600
20180419,10:31:06,000001,平安银行,11.52,11.5,11.53,11.69,11.45,11.53,11.54,43517429,503446621.81,11.53,8500,11.52,14600,11.51,55800,11.5,149700,11.49,119700,11.54,53700,11.55,19900,11.56,57400,11.57,129600,11.58,174600
20180419,10:31:09,000001,平安银行,11.52,11.5,11.54,11.69,11.45,11.53,11.54,43519929,503475463.81,11.53,7700,11.52,12100,11.51,55800,11.5,147900,11.49,118700,11.54,53700,11.55,19900,11.56,57400,11.57,129600,11.58,174600
20180419,10:31:12,000001,平安银行,11.52,11.5,11.54,11.69,11.45,11.53,11.54,43524829,503531990.81,11.53,7100,11.52,11100,11.51,115800,11.5,149600,11.49,118700,11.54,50700,11.55,19900,11.56,57900,11.57,129600,11.58,174600
20180419,10:31:15,000001,平安银行,11.52,11.5,11.53,11.69,11.45,11.53,11.54,43528029,503568892.81,11.53,4500,11.52,23700,11.51,102800,11.5,149600,11.49,113700,11.54,50100,11.55,20400,11.56,57900,11.57,129600,11.58,178100
20180419,10:31:18,000001,平安银行,11.52,11.5,11.54,11.69,11.45,11.53,11.54,43533329,503630054.81,11.53,5000,11.52,23700,11.51,102800,11.5,149600,11.49,112100,11.54,45200,11.55,20400,11.56,57900,11.57,129600,11.58,178100
20180419,10:31:21,000001,平安银行,11.52,11.5,11.53,11.69,11.45,11.52,11.53,43538529,503690010.81,11.52,23700,11.51,102800,11.5,152100,11.49,106500,11.48,181600,11.53,43500,11.54,45200,11.55,22400,11.56,57900,11.57,129600
20180419,10:31:24,000001,平安银行,11.52,11.5,11.53,11.69,11.45,11.52,11.53,43539429,503700387.81,11.52,31700,11.51,101100,11.5,152100,11.49,106500,11.48,181600,11.53,53100,11.54,45200,11.55,22400,11.56,57900,11.57,129600
20180419,10:31:27,000001,平安银行,11.52,11.5,11.53,11.69,11.45,11.52,11.53,43539429,503700387.81,11.52,32100,11.51,101100,11.5,152100,11.49,109100,11.48,179100,11.53,53600,11.54,45200,11.55,22400,11.56,57200,11.57,129600
